clothing_name,situation,color,gender,time,category,price
tousers_7139_Red,Wedding,Red,unisex,night,tousers,9051
skirt_8879_Purple,Formal,Purple,unisex,noon,skirt,9245
blouse_6889_Pink,Outdoor,Pink,male,morning,blouse,5211
waistcoat_1530_Yellow,Party,Yellow,female,evening,waistcoat,2094
blouse_6870_Pink,Formal,Pink,male,noon,blouse,9033
coat_4950_Pink,Work,Pink,male,evening,coat,1822
shorts_9651_Red,Wedding,Red,female,noon,shorts,4882
sport_1472_White,Outdoor,White,female,morning,sport,5790
t-shirt_8784_White,Formal,White,male,night,t-shirt,7262
suit_2903_Yellow,Party,Yellow,female,noon,suit,8569
skirt_8241_Yellow,Work,Yellow,male,noon,skirt,5365
suit_476_Yellow,Outdoor,Yellow,male,noon,suit,5470
skirt_6848_Purple,Work,Purple,male,night,skirt,9693
shorts_6388_Green,Formal,Green,unisex,morning,shorts,5372
suit_7534_White,Outdoor,White,male,noon,suit,8980
tie_7917_White,Wedding,White,female,night,tie,1368
shirt_4584_Black,Outdoor,Black,female,noon,shirt,1518
coat_3477_Blue,Casual,Blue,unisex,morning,coat,3868
jeans_1197_Black,Outdoor,Black,male,evening,jeans,9180
suit_2816_Pink,Outdoor,Pink,female,evening,suit,9151
waistcoat_4958_Pink,Work,Pink,male,night,waistcoat,6636
coat_9489_Pink,Outdoor,Pink,unisex,morning,coat,5946
coat_9874_Purple,Work,Purple,unisex,evening,coat,2436
suit_3381_Blue,Party,Blue,male,night,suit,7812
blouse_8728_Blue,Casual,Blue,unisex,noon,blouse,9191
shorts_5287_Black,Work,Black,female,noon,shorts,7727
waistcoat_5841_Green,Party,Green,male,noon,waistcoat,8509
suit_5639_Black,Formal,Black,male,morning,suit,9899
coat_8597_Yellow,Casual,Yellow,unisex,morning,coat,3044
tops_2736_White,Formal,White,male,noon,tops,4985
t-shirt_7775_Black,Outdoor,Black,male,noon,t-shirt,4225
coat_5980_Blue,Outdoor,Blue,unisex,evening,coat,6955
dress_4763_Purple,Outdoor,Purple,unisex,morning,dress,8416
waistcoat_7802_White,Party,White,unisex,evening,waistcoat,4462
tops_453_Red,Wedding,Red,unisex,noon,tops,5517
tousers_9628_Pink,Casual,Pink,male,evening,tousers,5979
suit_7971_Pink,Outdoor,Pink,male,morning,suit,3020
shirt_5013_Yellow,Work,Yellow,female,night,shirt,3390
tie_2030_Red,Casual,Red,male,evening,tie,7468
blouse_3350_Black,Outdoor,Black,female,evening,blouse,1565
jeans_8079_Green,Formal,Green,male,night,jeans,8689
tie_6674_Yellow,Party,Yellow,unisex,morning,tie,1693
jeans_4337_Pink,Casual,Pink,female,evening,jeans,5913
coat_2288_Pink,Casual,Pink,male,evening,coat,8269
suit_3828_Red,Casual,Red,female,noon,suit,8465
hodie_1684_Green,Formal,Green,male,noon,hodie,1832
jeans_4508_Yellow,Outdoor,Yellow,unisex,night,jeans,5846
jeans_4840_Yellow,Formal,Yellow,unisex,night,jeans,1373
t-shirt_9546_Purple,Wedding,Purple,unisex,night,t-shirt,7615
blouse_4023_Blue,Work,Blue,male,night,blouse,8834
shorts_1421_Black,Wedding,Black,male,morning,shorts,7663
tops_7973_Yellow,Casual,Yellow,female,night,tops,5508
tousers_5428_Green,Casual,Green,unisex,night,tousers,7651
shorts_8040_Pink,Outdoor,Pink,female,morning,shorts,1303
tousers_9185_Blue,Wedding,Blue,female,evening,tousers,5248
t-shirt_3492_Red,Work,Red,female,noon,t-shirt,4723
jeans_596_White,Outdoor,White,female,noon,jeans,6896
sport_7823_Purple,Party,Purple,unisex,morning,sport,6663
dress_3339_Red,Work,Red,unisex,morning,dress,8713
shoes_5611_Black,Casual,Black,unisex,evening,shoes,6485
tops_8641_Black,Wedding,Black,male,noon,tops,4535
tie_2148_White,Party,White,male,evening,tie,3634
waistcoat_3282_Yellow,Formal,Yellow,female,evening,waistcoat,4816
coat_894_Blue,Work,Blue,male,night,coat,1967
waistcoat_2993_Green,Formal,Green,unisex,noon,waistcoat,3385
shorts_3552_Blue,Formal,Blue,female,noon,shorts,6006
shorts_2965_Yellow,Formal,Yellow,male,evening,shorts,2469
tousers_8462_Purple,Party,Purple,male,night,tousers,7410
waistcoat_9216_Yellow,Formal,Yellow,unisex,noon,waistcoat,5306
tousers_6278_Green,Formal,Green,unisex,morning,tousers,3375
suit_4029_Black,Formal,Black,female,morning,suit,1573
tousers_7564_Purple,Formal,Purple,female,evening,tousers,3102
tie_6766_Green,Party,Green,female,noon,tie,5462
dress_9579_Green,Outdoor,Green,female,morning,dress,8665
waistcoat_6395_Black,Outdoor,Black,female,night,waistcoat,3426
hodie_7993_Yellow,Wedding,Yellow,male,night,hodie,6833
shorts_1311_Yellow,Work,Yellow,female,morning,shorts,2670
shoes_9806_Pink,Casual,Pink,unisex,noon,shoes,7871
suit_6414_Pink,Outdoor,Pink,male,night,suit,2650
t-shirt_3444_Black,Party,Black,female,evening,t-shirt,3426
skirt_2074_Purple,Formal,Purple,male,noon,skirt,9531
tops_5545_Yellow,Casual,Yellow,unisex,night,tops,2048
coat_1725_Red,Casual,Red,unisex,night,coat,4667
jacket_6925_Pink,Wedding,Pink,unisex,night,jacket,7602
jeans_8891_Pink,Work,Pink,male,night,jeans,2443
blouse_9111_Green,Party,Green,unisex,morning,blouse,5890
shorts_9741_Green,Formal,Green,unisex,noon,shorts,5599
hodie_8475_White,Outdoor,White,unisex,night,hodie,7038
tie_3197_Red,Casual,Red,male,evening,tie,2119
tie_7590_White,Wedding,White,female,night,tie,6428
shoes_2105_Blue,Outdoor,Blue,unisex,morning,shoes,2456
tie_2186_Black,Casual,Black,female,morning,tie,9342
tops_6621_Pink,Wedding,Pink,female,evening,tops,3173
suit_1546_Black,Formal,Black,male,evening,suit,8109
jacket_5115_Black,Formal,Black,female,morning,jacket,7176
skirt_2323_White,Formal,White,unisex,night,skirt,7105
jacket_8948_Black,Work,Black,unisex,noon,jacket,3072
shirt_758_Black,Work,Black,female,night,shirt,4512
dress_3729_Purple,Wedding,Purple,female,morning,dress,6525
t-shirt_8491_Blue,Formal,Blue,female,noon,t-shirt,4093
tops_4713_Blue,Outdoor,Blue,unisex,evening,tops,2670
shorts_5134_Purple,Casual,Purple,male,night,shorts,4132
tousers_1599_Red,Outdoor,Red,unisex,night,tousers,1129
shoes_2714_Red,Wedding,Red,male,night,shoes,8117
jacket_794_Red,Party,Red,male,morning,jacket,2831
jacket_4143_White,Wedding,White,male,night,jacket,6740
tousers_7951_Yellow,Formal,Yellow,unisex,night,tousers,9404
tie_307_White,Formal,White,unisex,night,tie,1023
shoes_2969_Pink,Casual,Pink,unisex,morning,shoes,3267
tie_8509_Blue,Party,Blue,female,morning,tie,9960
t-shirt_3402_White,Wedding,White,female,morning,t-shirt,6539
blouse_6226_Purple,Party,Purple,male,morning,blouse,9372
shoes_3181_Black,Party,Black,unisex,night,shoes,9799
waistcoat_2915_White,Party,White,female,evening,waistcoat,9150
dress_2339_Pink,Party,Pink,male,morning,dress,1833
tousers_8600_Yellow,Outdoor,Yellow,unisex,night,tousers,4749
blouse_7936_Pink,Outdoor,Pink,male,morning,blouse,1253
dress_5729_Blue,Casual,Blue,male,noon,dress,5035
tie_996_Black,Party,Black,unisex,night,tie,2248
shirt_3364_Red,Party,Red,male,evening,shirt,2513
skirt_2655_White,Work,White,unisex,evening,skirt,1715
shirt_7770_Blue,Wedding,Blue,unisex,noon,shirt,8707
jacket_731_Green,Party,Green,female,evening,jacket,5565
shoes_5103_White,Party,White,male,noon,shoes,9043
tie_9974_White,Casual,White,male,noon,tie,4395
coat_8086_Black,Outdoor,Black,male,night,coat,2526
jeans_1769_Black,Party,Black,unisex,evening,jeans,2153
jacket_8476_White,Casual,White,male,evening,jacket,1073
skirt_7081_Purple,Work,Purple,unisex,night,skirt,2825
tops_5849_Red,Casual,Red,male,evening,tops,1276
jeans_9215_Green,Party,Green,female,morning,jeans,9605
shoes_2089_Blue,Party,Blue,unisex,evening,shoes,4382
waistcoat_7934_Purple,Party,Purple,female,morning,waistcoat,9446
jacket_9001_Green,Casual,Green,female,evening,jacket,4747
jeans_3291_Yellow,Casual,Yellow,female,noon,jeans,6972
hodie_7258_Pink,Casual,Pink,unisex,morning,hodie,8982
coat_3412_Red,Outdoor,Red,female,morning,coat,4701
tousers_2323_White,Formal,White,male,evening,tousers,6377
tie_4325_Yellow,Wedding,Yellow,male,evening,tie,7144
shirt_5409_Red,Work,Red,unisex,evening,shirt,8684
shorts_6290_Red,Wedding,Red,unisex,night,shorts,6107
hodie_3900_White,Work,White,male,morning,hodie,3967
t-shirt_5161_Pink,Party,Pink,female,evening,t-shirt,3326
shorts_2268_Blue,Work,Blue,unisex,night,shorts,9760
shorts_7947_Black,Casual,Black,female,night,shorts,1944
sport_8293_White,Party,White,unisex,morning,sport,8133
shirt_8500_Yellow,Outdoor,Yellow,unisex,noon,shirt,9621
skirt_8269_Black,Outdoor,Black,unisex,evening,skirt,1512
tousers_9744_Blue,Party,Blue,male,night,tousers,1671
hodie_4766_Green,Casual,Green,unisex,evening,hodie,3813
tie_7012_Red,Casual,Red,male,morning,tie,2935
skirt_5469_Black,Party,Black,female,night,skirt,8202
jacket_9769_Black,Casual,Black,male,night,jacket,2699
skirt_4709_Yellow,Wedding,Yellow,unisex,evening,skirt,2728
tops_4379_Red,Wedding,Red,male,morning,tops,4718
tops_2344_Blue,Formal,Blue,unisex,noon,tops,2201
waistcoat_5268_Pink,Formal,Pink,unisex,night,waistcoat,3307
tousers_8032_Black,Formal,Black,unisex,night,tousers,5674
skirt_9607_Purple,Wedding,Purple,male,evening,skirt,8576
jacket_1096_Black,Work,Black,unisex,night,jacket,9451
tousers_6232_Red,Outdoor,Red,male,evening,tousers,4869
jacket_198_Blue,Casual,Blue,unisex,noon,jacket,7775
coat_5558_Blue,Work,Blue,unisex,night,coat,9933
shorts_3600_Blue,Outdoor,Blue,unisex,noon,shorts,6835
coat_5288_Red,Work,Red,female,evening,coat,6686
waistcoat_6277_Black,Wedding,Black,unisex,noon,waistcoat,7632
tops_5102_Pink,Work,Pink,male,night,tops,8136
tie_6071_Black,Casual,Black,unisex,morning,tie,2557
shorts_3026_Black,Wedding,Black,female,noon,shorts,6370
shoes_2992_White,Wedding,White,unisex,morning,shoes,8216
tousers_8793_Purple,Work,Purple,male,night,tousers,3127
t-shirt_5160_Yellow,Casual,Yellow,female,night,t-shirt,7156
hodie_1388_Green,Work,Green,male,night,hodie,3882
tousers_8750_Blue,Work,Blue,female,noon,tousers,3504
shoes_793_Purple,Formal,Purple,female,night,shoes,5841
jeans_893_Yellow,Party,Yellow,unisex,noon,jeans,1235
skirt_8019_Red,Formal,Red,male,night,skirt,8084
dress_2905_Red,Work,Red,male,morning,dress,1584
suit_1521_Red,Party,Red,male,morning,suit,6570
tops_4065_Purple,Formal,Purple,male,morning,tops,9254
jeans_5732_White,Work,White,female,evening,jeans,4647
tousers_8692_Purple,Wedding,Purple,female,morning,tousers,1778
blouse_725_Yellow,Formal,Yellow,unisex,evening,blouse,7874
tousers_6524_Green,Outdoor,Green,male,noon,tousers,8297
sport_4059_Pink,Wedding,Pink,male,evening,sport,7250
skirt_4376_Blue,Casual,Blue,male,night,skirt,9227
suit_5985_Blue,Wedding,Blue,unisex,evening,suit,9459
shorts_5091_Purple,Formal,Purple,female,morning,shorts,2143
tousers_9174_Yellow,Wedding,Yellow,unisex,morning,tousers,5149
t-shirt_6604_Green,Casual,Green,unisex,noon,t-shirt,1291
dress_3661_Red,Wedding,Red,male,evening,dress,6540
suit_6938_Purple,Formal,Purple,male,morning,suit,8807
shirt_1585_Red,Outdoor,Red,female,morning,shirt,1855
shorts_6994_Purple,Casual,Purple,female,noon,shorts,8297
tops_7765_Blue,Wedding,Blue,unisex,evening,tops,6160
shorts_1612_Purple,Outdoor,Purple,unisex,evening,shorts,6739
suit_4962_White,Party,White,unisex,evening,suit,8100
blouse_961_Black,Formal,Black,unisex,morning,blouse,8133
jeans_1516_Red,Work,Red,male,evening,jeans,1891
waistcoat_3846_Pink,Work,Pink,male,evening,waistcoat,4562
tousers_4403_Yellow,Party,Yellow,male,night,tousers,6836
coat_4925_Yellow,Work,Yellow,female,morning,coat,3562
jacket_3398_Pink,Wedding,Pink,unisex,night,jacket,2671
jeans_7774_Purple,Work,Purple,male,morning,jeans,4541
jacket_5646_Green,Wedding,Green,male,evening,jacket,1046
hodie_7891_Pink,Formal,Pink,female,night,hodie,9856
shirt_203_Pink,Formal,Pink,female,noon,shirt,7955
shirt_1960_White,Outdoor,White,female,evening,shirt,4555
dress_9323_Pink,Casual,Pink,female,night,dress,5149
skirt_5803_Purple,Wedding,Purple,unisex,evening,skirt,3508
jeans_7983_White,Wedding,White,male,morning,jeans,7077
blouse_2325_Yellow,Party,Yellow,male,noon,blouse,3613
sport_7757_Yellow,Outdoor,Yellow,male,morning,sport,4635
dress_5217_Yellow,Casual,Yellow,female,noon,dress,4865
tops_6645_Red,Formal,Red,unisex,morning,tops,9195
shoes_2545_White,Outdoor,White,unisex,night,shoes,6273
skirt_2815_White,Party,White,unisex,evening,skirt,5926
sport_5030_White,Formal,White,male,evening,sport,7648
dress_4208_Pink,Wedding,Pink,female,noon,dress,9830
dress_1258_Red,Outdoor,Red,female,night,dress,5539
dress_1022_Red,Formal,Red,unisex,night,dress,9840
jacket_6038_Blue,Party,Blue,male,night,jacket,9317
shorts_2284_Yellow,Casual,Yellow,male,evening,shorts,9061
shirt_5402_Pink,Wedding,Pink,female,evening,shirt,6920
sport_3421_Yellow,Wedding,Yellow,male,evening,sport,6615
tops_6094_White,Formal,White,unisex,morning,tops,1633
tie_4730_Yellow,Work,Yellow,unisex,morning,tie,9065
waistcoat_4545_White,Formal,White,unisex,morning,waistcoat,6811
tie_652_Blue,Outdoor,Blue,unisex,morning,tie,2529
dress_6220_Blue,Outdoor,Blue,male,morning,dress,3729
t-shirt_891_Pink,Wedding,Pink,male,noon,t-shirt,4754
hodie_1754_Black,Wedding,Black,male,night,hodie,8793
t-shirt_999_Red,Wedding,Red,unisex,evening,t-shirt,7414
waistcoat_630_Red,Formal,Red,female,night,waistcoat,7790
t-shirt_7533_White,Party,White,female,night,t-shirt,3140
jeans_7058_Black,Wedding,Black,male,noon,jeans,3317
coat_4502_Yellow,Outdoor,Yellow,male,morning,coat,5933
coat_4503_Black,Work,Black,male,noon,coat,1859
t-shirt_4600_Purple,Wedding,Purple,female,morning,t-shirt,7884
shirt_6943_Green,Casual,Green,unisex,evening,shirt,6803
tousers_8109_Green,Outdoor,Green,unisex,noon,tousers,7980
hodie_1675_Yellow,Casual,Yellow,male,evening,hodie,2084
waistcoat_5624_Yellow,Outdoor,Yellow,male,morning,waistcoat,2689
tousers_2450_Pink,Casual,Pink,female,noon,tousers,6764
dress_7988_White,Casual,White,unisex,noon,dress,2126
hodie_2195_Purple,Work,Purple,unisex,noon,hodie,6922
blouse_7024_White,Party,White,male,morning,blouse,2085
tousers_9425_Yellow,Formal,Yellow,male,night,tousers,3546
shoes_3499_Red,Formal,Red,male,evening,shoes,6389
jeans_5958_Purple,Party,Purple,male,noon,jeans,1524
tie_2645_Purple,Party,Purple,male,morning,tie,5639
coat_3904_Red,Wedding,Red,male,evening,coat,6180
coat_9749_Green,Outdoor,Green,female,morning,coat,4228
jacket_9736_Yellow,Party,Yellow,female,noon,jacket,8655
dress_1876_Purple,Outdoor,Purple,unisex,evening,dress,7570
tie_5998_Black,Party,Black,male,morning,tie,9058
shirt_2621_White,Casual,White,male,morning,shirt,6329
shoes_8322_White,Wedding,White,male,morning,shoes,6268
sport_7939_Purple,Formal,Purple,male,evening,sport,8726
skirt_272_Blue,Party,Blue,unisex,night,skirt,2014
suit_1086_White,Work,White,female,noon,suit,2710
dress_7132_Yellow,Formal,Yellow,female,evening,dress,3292
coat_8879_Purple,Formal,Purple,female,morning,coat,4692
sport_2544_Red,Casual,Red,female,noon,sport,6480
skirt_2243_Blue,Formal,Blue,female,noon,skirt,4518
tie_8017_Green,Work,Green,female,noon,tie,9891
shoes_4749_Purple,Wedding,Purple,male,evening,shoes,4721
skirt_8603_Yellow,Outdoor,Yellow,unisex,evening,skirt,5018
tie_467_Red,Party,Red,unisex,night,tie,8108
skirt_9981_Pink,Wedding,Pink,male,evening,skirt,9395
shirt_8924_Purple,Formal,Purple,female,night,shirt,3186
coat_543_Green,Outdoor,Green,male,morning,coat,6567
dress_5758_Blue,Party,Blue,male,morning,dress,7198
t-shirt_8748_Pink,Formal,Pink,female,evening,t-shirt,1732
shorts_101_Yellow,Formal,Yellow,unisex,evening,shorts,2328
sport_8332_Green,Wedding,Green,male,morning,sport,6811
tie_3620_Red,Formal,Red,male,morning,tie,8733
tousers_2501_Black,Work,Black,unisex,morning,tousers,2916
t-shirt_3621_Green,Party,Green,unisex,evening,t-shirt,2147
coat_4229_Blue,Party,Blue,female,morning,coat,1676
shorts_3338_Blue,Formal,Blue,unisex,night,shorts,4716
tousers_2448_Black,Work,Black,male,night,tousers,3844
sport_7654_White,Formal,White,female,noon,sport,1970
tops_4576_Blue,Party,Blue,female,morning,tops,8951
hodie_102_Red,Formal,Red,male,night,hodie,2479
waistcoat_6685_Blue,Work,Blue,unisex,evening,waistcoat,1286
tousers_2020_Red,Outdoor,Red,female,evening,tousers,5158
tousers_4113_White,Work,White,male,morning,tousers,4201
shorts_7517_Red,Outdoor,Red,unisex,morning,shorts,2183
tie_1723_Purple,Party,Purple,female,morning,tie,4173
jacket_6500_Pink,Outdoor,Pink,male,noon,jacket,2366
shoes_3007_Blue,Formal,Blue,unisex,night,shoes,6066
tops_565_Yellow,Casual,Yellow,male,evening,tops,5847
dress_4617_Purple,Outdoor,Purple,male,noon,dress,8833
tousers_7243_Black,Work,Black,female,morning,tousers,5755
shirt_6946_Blue,Formal,Blue,unisex,morning,shirt,8373
tops_3687_Yellow,Outdoor,Yellow,unisex,evening,tops,3737
skirt_9783_Pink,Outdoor,Pink,male,noon,skirt,5182
tousers_9789_Black,Wedding,Black,female,night,tousers,5368
blouse_1524_Blue,Wedding,Blue,male,morning,blouse,6006
dress_8665_White,Wedding,White,unisex,night,dress,3099
blouse_8044_White,Casual,White,male,evening,blouse,3859
shoes_4177_Pink,Casual,Pink,unisex,night,shoes,9988
shorts_7844_Red,Party,Red,female,night,shorts,5738
shoes_9083_Blue,Work,Blue,male,night,shoes,2814
shoes_7207_Yellow,Outdoor,Yellow,unisex,night,shoes,6895
shoes_6532_Pink,Formal,Pink,unisex,evening,shoes,5361
shorts_9423_Blue,Party,Blue,male,night,shorts,4435
shorts_4215_White,Work,White,male,noon,shorts,6199
coat_3875_Blue,Work,Blue,female,noon,coat,8499
skirt_8223_Yellow,Casual,Yellow,unisex,evening,skirt,4235
sport_5786_Black,Casual,Black,female,morning,sport,6888
jeans_2347_Green,Outdoor,Green,female,night,jeans,3677
hodie_8755_Purple,Wedding,Purple,male,night,hodie,6379
dress_3669_Purple,Work,Purple,female,night,dress,3514
shorts_6613_Black,Work,Black,male,noon,shorts,6127
shoes_1509_Purple,Party,Purple,female,night,shoes,5116
coat_974_Purple,Outdoor,Purple,unisex,morning,coat,7742
suit_4932_Red,Outdoor,Red,unisex,noon,suit,1442
suit_8302_Black,Party,Black,female,evening,suit,9832
shorts_9838_Blue,Formal,Blue,unisex,night,shorts,6732
skirt_1784_Purple,Outdoor,Purple,unisex,noon,skirt,7445
dress_2270_White,Work,White,female,evening,dress,5694
tops_9534_Purple,Formal,Purple,female,evening,tops,6291
sport_1550_Red,Party,Red,female,noon,sport,8596
jeans_3763_Yellow,Work,Yellow,male,noon,jeans,3272
tie_8396_Yellow,Formal,Yellow,male,noon,tie,7987
tops_8465_Red,Outdoor,Red,male,night,tops,7078
tie_3994_Green,Outdoor,Green,male,morning,tie,5937
shirt_3446_Black,Casual,Black,male,morning,shirt,9491
blouse_768_Black,Work,Black,unisex,night,blouse,4925
coat_2894_Pink,Party,Pink,unisex,morning,coat,1501
shoes_3709_Purple,Formal,Purple,unisex,noon,shoes,4401
shirt_9600_Yellow,Party,Yellow,unisex,evening,shirt,9798
coat_9748_Yellow,Outdoor,Yellow,female,noon,coat,7593
skirt_5133_Pink,Wedding,Pink,male,evening,skirt,4045
tie_8127_Red,Formal,Red,female,night,tie,9575
jeans_9975_Yellow,Party,Yellow,male,night,jeans,2702
suit_8885_Blue,Outdoor,Blue,male,evening,suit,4119
shoes_4373_Blue,Work,Blue,female,morning,shoes,4525
tops_1428_White,Work,White,unisex,morning,tops,8182
coat_478_Green,Party,Green,male,noon,coat,2668
jacket_9461_Blue,Outdoor,Blue,male,morning,jacket,3083
t-shirt_2159_Red,Wedding,Red,unisex,noon,t-shirt,4489
tie_1554_Red,Wedding,Red,male,morning,tie,4146
dress_6599_Black,Casual,Black,unisex,morning,dress,6431
hodie_157_Red,Wedding,Red,unisex,morning,hodie,9686
sport_9162_Blue,Formal,Blue,male,evening,sport,6233
shorts_8147_White,Work,White,unisex,evening,shorts,4299
skirt_507_Blue,Formal,Blue,unisex,morning,skirt,7997
dress_8083_Blue,Work,Blue,unisex,noon,dress,5061
shorts_663_Purple,Casual,Purple,male,evening,shorts,5449
coat_1146_Black,Wedding,Black,unisex,morning,coat,7093
blouse_7600_Green,Casual,Green,male,morning,blouse,6325
jacket_8386_Pink,Formal,Pink,unisex,morning,jacket,6371
suit_6807_Yellow,Formal,Yellow,unisex,morning,suit,9167
jacket_1550_Green,Party,Green,female,noon,jacket,5062
waistcoat_9221_White,Party,White,male,morning,waistcoat,2545
t-shirt_4789_Purple,Outdoor,Purple,unisex,morning,t-shirt,5997
shirt_3679_Black,Wedding,Black,male,night,shirt,9318
tie_8590_Pink,Outdoor,Pink,female,noon,tie,3181
shirt_4808_Yellow,Casual,Yellow,unisex,morning,shirt,7859
shirt_4061_Blue,Party,Blue,male,evening,shirt,6875
blouse_6311_Purple,Outdoor,Purple,female,night,blouse,8146
waistcoat_6585_Black,Outdoor,Black,male,morning,waistcoat,8773
shorts_8903_Red,Party,Red,unisex,night,shorts,8969
t-shirt_8807_White,Formal,White,male,night,t-shirt,4255
skirt_1745_Yellow,Party,Yellow,unisex,night,skirt,7732
suit_4523_Black,Outdoor,Black,unisex,night,suit,5221
blouse_613_White,Casual,White,unisex,morning,blouse,2683
skirt_4899_Black,Casual,Black,male,noon,skirt,8978
tie_7786_Purple,Party,Purple,unisex,night,tie,9835
jacket_2630_White,Wedding,White,unisex,night,jacket,8934
waistcoat_2045_Yellow,Work,Yellow,female,evening,waistcoat,7309
shoes_9354_Yellow,Casual,Yellow,female,noon,shoes,3267
